

Data analysis for each instance 
AVG,MED,MAX,MIN
0.994,0.994,0.994,0.994,
0.977,0.977,0.977,0.977,
0.895,0.895,0.895,0.895,
0.984,0.984,0.984,0.984,
0.939,0.939,0.939,0.939,
0.958,0.958,0.958,0.958,
0.975,0.975,0.975,0.975,
0.963,0.963,0.963,0.963,
0.964,0.964,0.964,0.964,
0.927,0.927,0.927,0.927,
0.938,0.938,0.938,0.938,
0.985,0.985,0.985,0.985,
0.952,0.952,0.952,0.952,
0.989,0.989,0.989,0.989,
0.954,0.954,0.954,0.954,
0.964,0.964,0.964,0.964,


0.958,0.958,0.958,0.958,
0.99,0.99,0.99,0.99,
0.969,0.969,0.969,0.969,
0.954,0.954,0.954,0.954,
0.925,0.925,0.925,0.925,
0.974,0.974,0.974,0.974,
0.99,0.99,0.99,0.99,
0.996,0.996,0.996,0.996,
0.935,0.935,0.935,0.935,
0.939,0.939,0.939,0.939,
0.975,0.975,0.975,0.975,
1,1,1,1,
0.947,0.947,0.947,0.947,
0.944,0.944,0.944,0.944,
0.972,0.972,0.972,0.972,
0.99,0.99,0.99,0.99,
0.864,0.864,0.864,0.864,
0.94,0.94,0.94,0.94,
0.984,0.984,0.984,0.984,
0.935,0.935,0.935,0.935,
0.965,0.965,0.965,0.965,
0.993,0.993,0.993,0.993,
0.973,0.973,0.973,0.973,
0.95,0.95,0.95,0.95,
0.998,0.998,0.998,0.998,
0.984,0.984,0.984,0.984,
0.995,0.995,0.995,0.995,
0.938,0.938,0.938,0.938,
0.982,0.982,0.982,0.982,
0.98,0.98,0.98,0.98,
1,1,1,1,
0.984,0.984,0.984,0.984,
1,1,1,1,
0.982,0.982,0.982,0.982,
0.97,0.97,0.97,0.97,
0.942,0.942,0.942,0.942,
0.969,0.969,0.969,0.969,
0.994,0.994,0.994,0.994,
0.943,0.943,0.943,0.943,
0.943,0.943,0.943,0.943,
0.974,0.974,0.974,0.974,
0.959,0.959,0.959,0.959,
1,1,1,1,
0.964,0.964,0.964,0.964,
0.956,0.956,0.956,0.956,
0.994,0.994,0.994,0.994,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.984,0.984,0.984,0.984,
0.961,0.961,0.961,0.961,
0.95,0.95,0.95,0.95,
1,1,1,1,
0.938,0.938,0.938,0.938,
0.993,0.993,0.993,0.993,
0.989,0.989,0.989,0.989,
0.978,0.978,0.978,0.978,
1,1,1,1,
1,1,1,1,
0.952,0.952,0.952,0.952,
1,1,1,1,
0.94,0.94,0.94,0.94,
0.992,0.992,0.992,0.992,
1,1,1,1,
0.943,0.943,0.943,0.943,
0.986,0.986,0.986,0.986,
0.959,0.959,0.959,0.959,
0.9,0.9,0.9,0.9,
0.968,0.968,0.968,0.968,
0.929,0.929,0.929,0.929,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.995,0.995,0.995,0.995,
0.963,0.963,0.963,0.963,
0.961,0.961,0.961,0.961,
0.945,0.945,0.945,0.945,
0.999,0.999,0.999,0.999,
0.978,0.978,0.978,0.978,
0.973,0.973,0.973,0.973,
0.984,0.984,0.984,0.984,
0.917,0.917,0.917,0.917,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.956,0.956,0.956,0.956,
0.985,0.985,0.985,0.985,
0.994,0.994,0.994,0.994,
0.954,0.954,0.954,0.954,
1,1,1,1,
0.958,0.958,0.958,0.958,
0.88,0.88,0.88,0.88,
0.967,0.967,0.967,0.967,
0.969,0.969,0.969,0.969,
0.97,0.97,0.97,0.97,
0.996,0.996,0.996,0.996,
0.94,0.94,0.94,0.94,
0.927,0.927,0.927,0.927,
0.988,0.988,0.988,0.988,
0.998,0.998,0.998,0.998,
0.966,0.966,0.966,0.966,
0.951,0.951,0.951,0.951,
0.967,0.967,0.967,0.967,


0.933,0.933,0.933,0.933,
0.939,0.939,0.939,0.939,
0.971,0.971,0.971,0.971,
0.964,0.964,0.964,0.964,
0.939,0.939,0.939,0.939,
0.968,0.968,0.968,0.968,
0.985,0.985,0.985,0.985,
1,1,1,1,
0.959,0.959,0.959,0.959,
1,1,1,1,
0.984,0.984,0.984,0.984,
0.983,0.983,0.983,0.983,
0.933,0.933,0.933,0.933,
0.971,0.971,0.971,0.971,
0.946,0.946,0.946,0.946,
0.977,0.977,0.977,0.977,
0.864,0.864,0.864,0.864,
0.959,0.959,0.959,0.959,
1,1,1,1,
0.919,0.919,0.919,0.919,
0.969,0.969,0.969,0.969,
0.936,0.936,0.936,0.936,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.951,0.951,0.951,0.951,
0.991,0.991,0.991,0.991,
0.976,0.976,0.976,0.976,
0.961,0.961,0.961,0.961,
0.95,0.95,0.95,0.95,
0.975,0.975,0.975,0.975,
0.994,0.994,0.994,0.994,
0.97,0.97,0.97,0.97,
0.96,0.96,0.96,0.96,
0.981,0.981,0.981,0.981,
0.967,0.967,0.967,0.967,
0.977,0.977,0.977,0.977,
0.931,0.931,0.931,0.931,
0.999,0.999,0.999,0.999,
0.963,0.963,0.963,0.963,
0.989,0.989,0.989,0.989,
0.973,0.973,0.973,0.973,
1,1,1,1,
0.987,0.987,0.987,0.987,
0.999,0.999,0.999,0.999,
0.961,0.961,0.961,0.961,
1,1,1,1,
1,1,1,1,
0.991,0.991,0.991,0.991,
0.964,0.964,0.964,0.964,
0.962,0.962,0.962,0.962,
0.974,0.974,0.974,0.974,
1,1,1,1,
0.947,0.947,0.947,0.947,
0.988,0.988,0.988,0.988,
0.977,0.977,0.977,0.977,
0.975,0.975,0.975,0.975,
0.98,0.98,0.98,0.98,
0.935,0.935,0.935,0.935,
0.98,0.98,0.98,0.98,
0.984,0.984,0.984,0.984,
0.979,0.979,0.979,0.979,
0.989,0.989,0.989,0.989,
0.96,0.96,0.96,0.96,
0.881,0.881,0.881,0.881,
1,1,1,1,
0.885,0.885,0.885,0.885,
0.986,0.986,0.986,0.986,
0.956,0.956,0.956,0.956,
0.958,0.958,0.958,0.958,
0.991,0.991,0.991,0.991,
0.952,0.952,0.952,0.952,
0.981,0.981,0.981,0.981,
0.997,0.997,0.997,0.997,
1,1,1,1,
0.993,0.993,0.993,0.993,
0.976,0.976,0.976,0.976,
0.935,0.935,0.935,0.935,
0.991,0.991,0.991,0.991,
0.976,0.976,0.976,0.976,
0.956,0.956,0.956,0.956,
0.972,0.972,0.972,0.972,
0.968,0.968,0.968,0.968,
0.973,0.973,0.973,0.973,
0.905,0.905,0.905,0.905,
0.979,0.979,0.979,0.979,
0.964,0.964,0.964,0.964,
0.936,0.936,0.936,0.936,
0.993,0.993,0.993,0.993,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.941,0.941,0.941,0.941,
0.932,0.932,0.932,0.932,
0.969,0.969,0.969,0.969,
0.995,0.995,0.995,0.995,
0.97,0.97,0.97,0.97,
0.954,0.954,0.954,0.954,
0.933,0.933,0.933,0.933,


0.93,0.93,0.93,0.93,
0.964,0.964,0.964,0.964,
0.976,0.976,0.976,0.976,
0.962,0.962,0.962,0.962,
1,1,1,1,
0.987,0.987,0.987,0.987,
0.973,0.973,0.973,0.973,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.956,0.956,0.956,0.956,
0.974,0.974,0.974,0.974,
0.963,0.963,0.963,0.963,
0.991,0.991,0.991,0.991,
0.917,0.917,0.917,0.917,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.924,0.924,0.924,0.924,
0.946,0.946,0.946,0.946,
0.958,0.958,0.958,0.958,
1,1,1,1,
0.996,0.996,0.996,0.996,
1,1,1,1,
0.937,0.937,0.937,0.937,
0.943,0.943,0.943,0.943,
0.998,0.998,0.998,0.998,
0.979,0.979,0.979,0.979,
0.982,0.982,0.982,0.982,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.982,0.982,0.982,0.982,
0.969,0.969,0.969,0.969,
0.964,0.964,0.964,0.964,
0.95,0.95,0.95,0.95,
0.979,0.979,0.979,0.979,
0.969,0.969,0.969,0.969,
0.973,0.973,0.973,0.973,
0.956,0.956,0.956,0.956,
0.983,0.983,0.983,0.983,
0.999,0.999,0.999,0.999,
1,1,1,1,
0.97,0.97,0.97,0.97,
0.951,0.951,0.951,0.951,
0.973,0.973,0.973,0.973,
0.932,0.932,0.932,0.932,
0.927,0.927,0.927,0.927,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.921,0.921,0.921,0.921,
0.975,0.975,0.975,0.975,
0.902,0.902,0.902,0.902,
0.977,0.977,0.977,0.977,
0.987,0.987,0.987,0.987,
0.937,0.937,0.937,0.937,
0.979,0.979,0.979,0.979,
0.983,0.983,0.983,0.983,
0.981,0.981,0.981,0.981,
0.98,0.98,0.98,0.98,
1,1,1,1,
1,1,1,1,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.96,0.96,0.96,0.96,
0.996,0.996,0.996,0.996,
0.974,0.974,0.974,0.974,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.969,0.969,0.969,0.969,
1,1,1,1,
0.993,0.993,0.993,0.993,
1,1,1,1,
0.957,0.957,0.957,0.957,
0.979,0.979,0.979,0.979,
0.966,0.966,0.966,0.966,
0.971,0.971,0.971,0.971,
0.983,0.983,0.983,0.983,
0.967,0.967,0.967,0.967,
0.968,0.968,0.968,0.968,
0.999,0.999,0.999,0.999,
0.943,0.943,0.943,0.943,
1,1,1,1,
0.956,0.956,0.956,0.956,
0.962,0.962,0.962,0.962,
0.981,0.981,0.981,0.981,
0.967,0.967,0.967,0.967,
0.969,0.969,0.969,0.969,
0.951,0.951,0.951,0.951,
0.978,0.978,0.978,0.978,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.986,0.986,0.986,0.986,
0.998,0.998,0.998,0.998,
0.973,0.973,0.973,0.973,
0.947,0.947,0.947,0.947,
0.985,0.985,0.985,0.985,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.952,0.952,0.952,0.952,
1,1,1,1,
0.933,0.933,0.933,0.933,


0.967,0.967,0.967,0.967,
0.951,0.951,0.951,0.951,
0.957,0.957,0.957,0.957,
0.967,0.967,0.967,0.967,
0.963,0.963,0.963,0.963,
0.969,0.969,0.969,0.969,
0.982,0.982,0.982,0.982,
0.981,0.981,0.981,0.981,
0.942,0.942,0.942,0.942,
0.957,0.957,0.957,0.957,
1,1,1,1,
0.951,0.951,0.951,0.951,
0.964,0.964,0.964,0.964,
0.911,0.911,0.911,0.911,
0.945,0.945,0.945,0.945,
0.969,0.969,0.969,0.969,
0.856,0.856,0.856,0.856,
0.949,0.949,0.949,0.949,
0.949,0.949,0.949,0.949,
0.948,0.948,0.948,0.948,
0.982,0.982,0.982,0.982,
0.953,0.953,0.953,0.953,
0.977,0.977,0.977,0.977,
0.936,0.936,0.936,0.936,
0.99,0.99,0.99,0.99,
0.946,0.946,0.946,0.946,
0.98,0.98,0.98,0.98,
0.945,0.945,0.945,0.945,
0.98,0.98,0.98,0.98,
1,1,1,1,
0.935,0.935,0.935,0.935,
1,1,1,1,
0.97,0.97,0.97,0.97,
0.992,0.992,0.992,0.992,
0.972,0.972,0.972,0.972,
0.955,0.955,0.955,0.955,
1,1,1,1,
0.994,0.994,0.994,0.994,
0.936,0.936,0.936,0.936,
0.932,0.932,0.932,0.932,
1,1,1,1,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.97,0.97,0.97,0.97,
0.952,0.952,0.952,0.952,
0.974,0.974,0.974,0.974,
0.965,0.965,0.965,0.965,
0.973,0.973,0.973,0.973,
0.987,0.987,0.987,0.987,
0.999,0.999,0.999,0.999,
1,1,1,1,
0.982,0.982,0.982,0.982,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.983,0.983,0.983,0.983,
0.985,0.985,0.985,0.985,
0.99,0.99,0.99,0.99,
0.985,0.985,0.985,0.985,
0.953,0.953,0.953,0.953,
0.981,0.981,0.981,0.981,
0.969,0.969,0.969,0.969,
0.971,0.971,0.971,0.971,
0.986,0.986,0.986,0.986,
0.999,0.999,0.999,0.999,
0.945,0.945,0.945,0.945,
0.974,0.974,0.974,0.974,
0.889,0.889,0.889,0.889,
0.982,0.982,0.982,0.982,
0.915,0.915,0.915,0.915,
0.983,0.983,0.983,0.983,
0.959,0.959,0.959,0.959,
0.953,0.953,0.953,0.953,
0.991,0.991,0.991,0.991,
0.984,0.984,0.984,0.984,
0.969,0.969,0.969,0.969,
0.991,0.991,0.991,0.991,
0.98,0.98,0.98,0.98,
0.982,0.982,0.982,0.982,
0.991,0.991,0.991,0.991,
0.972,0.972,0.972,0.972,
0.971,0.971,0.971,0.971,
0.992,0.992,0.992,0.992,
1,1,1,1,
0.981,0.981,0.981,0.981,
0.979,0.979,0.979,0.979,
0.978,0.978,0.978,0.978,
0.891,0.891,0.891,0.891,
0.933,0.933,0.933,0.933,
0.923,0.923,0.923,0.923,
0.96,0.96,0.96,0.96,
0.966,0.966,0.966,0.966,
0.959,0.959,0.959,0.959,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.927,0.927,0.927,0.927,
0.99,0.99,0.99,0.99,
0.981,0.981,0.981,0.981,
0.977,0.977,0.977,0.977,
0.98,0.98,0.98,0.98,
0.943,0.943,0.943,0.943,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.983,0.986,1,0.9,
MEDs,0.983,0.986,1,0.9,
MEDs,0.983,0.986,1,0.9,
MEDs,0.983,0.986,1,0.9,


AVGs,0.968,0.974,1,0.879,
MEDs,0.968,0.974,1,0.879,
MEDs,0.968,0.974,1,0.879,
MEDs,0.968,0.974,1,0.879,


AVGs,0.969,0.971,1,0.864,
MEDs,0.969,0.971,1,0.864,
MEDs,0.969,0.971,1,0.864,
MEDs,0.969,0.971,1,0.864,


AVGs,0.969,0.974,1,0.864,
MEDs,0.969,0.974,1,0.864,
MEDs,0.969,0.974,1,0.864,
MEDs,0.969,0.974,1,0.864,


AVGs,0.973,0.976,1,0.902,
MEDs,0.973,0.976,1,0.902,
MEDs,0.973,0.976,1,0.902,
MEDs,0.973,0.976,1,0.902,


AVGs,0.968,0.972,1,0.856,
MEDs,0.968,0.972,1,0.856,
MEDs,0.968,0.972,1,0.856,
MEDs,0.968,0.972,1,0.856,



