

Data analysis for each instance 
AVG,MED,MAX,MIN
0.285,0.285,0.285,0.285,
0.344,0.344,0.344,0.344,
0.385,0.385,0.385,0.385,
0.473,0.473,0.473,0.473,
0.348,0.348,0.348,0.348,
0.296,0.296,0.296,0.296,
0.498,0.498,0.498,0.498,
0.412,0.412,0.412,0.412,
0.291,0.291,0.291,0.291,
0.486,0.486,0.486,0.486,
0.298,0.298,0.298,0.298,
0.35,0.35,0.35,0.35,
0.305,0.305,0.305,0.305,
0.305,0.305,0.305,0.305,
0.374,0.374,0.374,0.374,
0.463,0.463,0.463,0.463,
0.358,0.358,0.358,0.358,
0.402,0.402,0.402,0.402,
0.474,0.474,0.474,0.474,
0.364,0.364,0.364,0.364,
0.288,0.288,0.288,0.288,
0.347,0.347,0.347,0.347,
0.302,0.302,0.302,0.302,
0.454,0.454,0.454,0.454,
0.315,0.315,0.315,0.315,
0.28,0.28,0.28,0.28,
0.349,0.349,0.349,0.349,
0.362,0.362,0.362,0.362,
0.429,0.429,0.429,0.429,
0.396,0.396,0.396,0.396,
0.34,0.34,0.34,0.34,
0.304,0.304,0.304,0.304,
0.383,0.383,0.383,0.383,
0.364,0.364,0.364,0.364,
0.382,0.382,0.382,0.382,
0.471,0.471,0.471,0.471,
0.415,0.415,0.415,0.415,
0.268,0.268,0.268,0.268,
0.419,0.419,0.419,0.419,
0.456,0.456,0.456,0.456,
0.397,0.397,0.397,0.397,
0.404,0.404,0.404,0.404,
0.305,0.305,0.305,0.305,
0.415,0.415,0.415,0.415,
0.415,0.415,0.415,0.415,
0.361,0.361,0.361,0.361,
0.387,0.387,0.387,0.387,
0.341,0.341,0.341,0.341,
0.393,0.393,0.393,0.393,
0.35,0.35,0.35,0.35,
0.39,0.39,0.39,0.39,
0.411,0.411,0.411,0.411,
0.469,0.469,0.469,0.469,
0.285,0.285,0.285,0.285,
0.293,0.293,0.293,0.293,
0.419,0.419,0.419,0.419,
0.448,0.448,0.448,0.448,
0.395,0.395,0.395,0.395,
0.321,0.321,0.321,0.321,
0.406,0.406,0.406,0.406,
0.425,0.425,0.425,0.425,
0.393,0.393,0.393,0.393,
0.386,0.386,0.386,0.386,
0.359,0.359,0.359,0.359,
0.322,0.322,0.322,0.322,
0.35,0.35,0.35,0.35,
0.41,0.41,0.41,0.41,
0.295,0.295,0.295,0.295,
0.32,0.32,0.32,0.32,
0.271,0.271,0.271,0.271,
0.415,0.415,0.415,0.415,
0.426,0.426,0.426,0.426,
0.468,0.468,0.468,0.468,
0.283,0.283,0.283,0.283,
0.504,0.504,0.504,0.504,
0.318,0.318,0.318,0.318,
0.338,0.338,0.338,0.338,
0.291,0.291,0.291,0.291,
0.288,0.288,0.288,0.288,
0.439,0.439,0.439,0.439,
0.332,0.332,0.332,0.332,
0.383,0.383,0.383,0.383,
0.347,0.347,0.347,0.347,
0.402,0.402,0.402,0.402,
0.423,0.423,0.423,0.423,
0.254,0.254,0.254,0.254,
0.366,0.366,0.366,0.366,
0.399,0.399,0.399,0.399,
0.441,0.441,0.441,0.441,
0.172,0.172,0.172,0.172,
0.483,0.483,0.483,0.483,
0.371,0.371,0.371,0.371,
0.264,0.264,0.264,0.264,
0.327,0.327,0.327,0.327,
0.462,0.462,0.462,0.462,
0.318,0.318,0.318,0.318,
0.395,0.395,0.395,0.395,
0.394,0.394,0.394,0.394,
0.184,0.184,0.184,0.184,
0.386,0.386,0.386,0.386,
0.456,0.456,0.456,0.456,
0.285,0.285,0.285,0.285,
0.398,0.398,0.398,0.398,
0.402,0.402,0.402,0.402,
0.36,0.36,0.36,0.36,
0.41,0.41,0.41,0.41,
0.386,0.386,0.386,0.386,
0.229,0.229,0.229,0.229,
0.38,0.38,0.38,0.38,
0.305,0.305,0.305,0.305,
0.415,0.415,0.415,0.415,
0.341,0.341,0.341,0.341,
0.334,0.334,0.334,0.334,
0.405,0.405,0.405,0.405,
0.422,0.422,0.422,0.422,
0.401,0.401,0.401,0.401,
0.353,0.353,0.353,0.353,
0.321,0.321,0.321,0.321,
0.249,0.249,0.249,0.249,
0.305,0.305,0.305,0.305,
0.461,0.461,0.461,0.461,
0.331,0.331,0.331,0.331,
0.289,0.289,0.289,0.289,
0.443,0.443,0.443,0.443,
0.319,0.319,0.319,0.319,
0.307,0.307,0.307,0.307,
0.266,0.266,0.266,0.266,
0.415,0.415,0.415,0.415,
0.435,0.435,0.435,0.435,
0.45,0.45,0.45,0.45,
0.443,0.443,0.443,0.443,
0.293,0.293,0.293,0.293,
0.312,0.312,0.312,0.312,
0.353,0.353,0.353,0.353,
0.339,0.339,0.339,0.339,
0.409,0.409,0.409,0.409,
0.294,0.294,0.294,0.294,
0.303,0.303,0.303,0.303,
0.37,0.37,0.37,0.37,
0.342,0.342,0.342,0.342,
0.388,0.388,0.388,0.388,
0.376,0.376,0.376,0.376,
0.356,0.356,0.356,0.356,
0.381,0.381,0.381,0.381,
0.366,0.366,0.366,0.366,
0.378,0.378,0.378,0.378,
0.476,0.476,0.476,0.476,
0.174,0.174,0.174,0.174,
0.399,0.399,0.399,0.399,
0.393,0.393,0.393,0.393,
0.359,0.359,0.359,0.359,
0.275,0.275,0.275,0.275,
0.405,0.405,0.405,0.405,
0.399,0.399,0.399,0.399,
0.308,0.308,0.308,0.308,
0.309,0.309,0.309,0.309,
0.3,0.3,0.3,0.3,
0.513,0.513,0.513,0.513,
0.37,0.37,0.37,0.37,
0.421,0.421,0.421,0.421,
0.503,0.503,0.503,0.503,
0.316,0.316,0.316,0.316,
0.34,0.34,0.34,0.34,
0.41,0.41,0.41,0.41,
0.305,0.305,0.305,0.305,
0.302,0.302,0.302,0.302,
0.48,0.48,0.48,0.48,
0.377,0.377,0.377,0.377,
0.286,0.286,0.286,0.286,
0.385,0.385,0.385,0.385,
0.322,0.322,0.322,0.322,
0.414,0.414,0.414,0.414,
0.427,0.427,0.427,0.427,
0.331,0.331,0.331,0.331,
0.337,0.337,0.337,0.337,
0.392,0.392,0.392,0.392,
0.288,0.288,0.288,0.288,
0.376,0.376,0.376,0.376,
0.372,0.372,0.372,0.372,
0.199,0.199,0.199,0.199,
0.43,0.43,0.43,0.43,
0.343,0.343,0.343,0.343,
0.446,0.446,0.446,0.446,
0.374,0.374,0.374,0.374,
0.364,0.364,0.364,0.364,
0.326,0.326,0.326,0.326,
0.427,0.427,0.427,0.427,
0.353,0.353,0.353,0.353,
0.282,0.282,0.282,0.282,
0.381,0.381,0.381,0.381,
0.362,0.362,0.362,0.362,
0.392,0.392,0.392,0.392,
0.289,0.289,0.289,0.289,
0.335,0.335,0.335,0.335,
0.405,0.405,0.405,0.405,
0.348,0.348,0.348,0.348,
0.47,0.47,0.47,0.47,
0.328,0.328,0.328,0.328,
0.461,0.461,0.461,0.461,
0.289,0.289,0.289,0.289,
0.391,0.391,0.391,0.391,
0.313,0.313,0.313,0.313,
0.317,0.317,0.317,0.317,
0.345,0.345,0.345,0.345,
0.377,0.377,0.377,0.377,
0.429,0.429,0.429,0.429,
0.373,0.373,0.373,0.373,
0.415,0.415,0.415,0.415,
0.288,0.288,0.288,0.288,
0.285,0.285,0.285,0.285,
0.295,0.295,0.295,0.295,
0.512,0.512,0.512,0.512,
0.496,0.496,0.496,0.496,
0.427,0.427,0.427,0.427,
0.406,0.406,0.406,0.406,
0.361,0.361,0.361,0.361,
0.342,0.342,0.342,0.342,
0.385,0.385,0.385,0.385,
0.306,0.306,0.306,0.306,
0.447,0.447,0.447,0.447,
0.442,0.442,0.442,0.442,
0.376,0.376,0.376,0.376,
0.272,0.272,0.272,0.272,
0.332,0.332,0.332,0.332,
0.474,0.474,0.474,0.474,
0.327,0.327,0.327,0.327,
0.289,0.289,0.289,0.289,
0.406,0.406,0.406,0.406,
0.337,0.337,0.337,0.337,
0.371,0.371,0.371,0.371,
0.321,0.321,0.321,0.321,
0.362,0.362,0.362,0.362,
0.43,0.43,0.43,0.43,
0.459,0.459,0.459,0.459,
0.375,0.375,0.375,0.375,
0.29,0.29,0.29,0.29,
0.401,0.401,0.401,0.401,
0.257,0.257,0.257,0.257,
0.348,0.348,0.348,0.348,
0.388,0.388,0.388,0.388,
0.353,0.353,0.353,0.353,
0.373,0.373,0.373,0.373,
0.43,0.43,0.43,0.43,
0.28,0.28,0.28,0.28,
0.442,0.442,0.442,0.442,
0.263,0.263,0.263,0.263,
0.411,0.411,0.411,0.411,
0.344,0.344,0.344,0.344,
0.45,0.45,0.45,0.45,
0.38,0.38,0.38,0.38,
0.4,0.4,0.4,0.4,
0.411,0.411,0.411,0.411,
0.269,0.269,0.269,0.269,
0.385,0.385,0.385,0.385,
0.361,0.361,0.361,0.361,
0.306,0.306,0.306,0.306,
0.362,0.362,0.362,0.362,
0.346,0.346,0.346,0.346,
0.41,0.41,0.41,0.41,
0.316,0.316,0.316,0.316,
0.391,0.391,0.391,0.391,
0.333,0.333,0.333,0.333,
0.374,0.374,0.374,0.374,
0.315,0.315,0.315,0.315,
0.311,0.311,0.311,0.311,
0.374,0.374,0.374,0.374,
0.314,0.314,0.314,0.314,
0.409,0.409,0.409,0.409,
0.432,0.432,0.432,0.432,
0.261,0.261,0.261,0.261,
0.309,0.309,0.309,0.309,
0.399,0.399,0.399,0.399,
0.454,0.454,0.454,0.454,
0.32,0.32,0.32,0.32,
0.361,0.361,0.361,0.361,
0.431,0.431,0.431,0.431,
0.324,0.324,0.324,0.324,
0.353,0.353,0.353,0.353,
0.448,0.448,0.448,0.448,
0.288,0.288,0.288,0.288,
0.348,0.348,0.348,0.348,
0.296,0.296,0.296,0.296,
0.379,0.379,0.379,0.379,
0.342,0.342,0.342,0.342,
0.399,0.399,0.399,0.399,
0.376,0.376,0.376,0.376,
0.294,0.294,0.294,0.294,
0.375,0.375,0.375,0.375,
0.422,0.422,0.422,0.422,
0.245,0.245,0.245,0.245,
0.336,0.336,0.336,0.336,
0.343,0.343,0.343,0.343,
0.295,0.295,0.295,0.295,
0.296,0.296,0.296,0.296,
0.398,0.398,0.398,0.398,
0.37,0.37,0.37,0.37,
0.31,0.31,0.31,0.31,
0.363,0.363,0.363,0.363,
0.416,0.416,0.416,0.416,
0.378,0.378,0.378,0.378,
0.407,0.407,0.407,0.407,
0.311,0.311,0.311,0.311,
0.348,0.348,0.348,0.348,
0.414,0.414,0.414,0.414,
0.299,0.299,0.299,0.299,
0.398,0.398,0.398,0.398,
0.463,0.463,0.463,0.463,
0.428,0.428,0.428,0.428,
0.434,0.434,0.434,0.434,
0.412,0.412,0.412,0.412,
0.301,0.301,0.301,0.301,
0.334,0.334,0.334,0.334,
0.374,0.374,0.374,0.374,
0.426,0.426,0.426,0.426,
0.356,0.356,0.356,0.356,
0.364,0.364,0.364,0.364,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.366,0.366,0.597,0.172,
MEDs,0.366,0.366,0.597,0.172,
MEDs,0.366,0.366,0.597,0.172,
MEDs,0.366,0.366,0.597,0.172,



