172825,48000,3.6
172840,48000,3.6
172833,48000,3.6
172822,48000,3.6
172824,48000,3.6
172859,48000,3.6
172846,48000,3.6
172848,48000,3.6
172843,48000,3.6
172822,48000,3.6
172865,48000,3.6
172823,48000,3.6
172826,48000,3.6
172824,48000,3.6
172845,48000,3.6
172844,48000,3.6
172820,48000,3.6
172841,48000,3.6
172822,48000,3.6
172824,48000,3.6
172833,48000,3.6
172826,48000,3.6
172837,48000,3.6
172845,48000,3.6
172843,48000,3.6
172861,48000,3.6
172835,48000,3.6
172842,48000,3.6
172830,48000,3.6
172830,48000,3.6
172826,48000,3.6
172849,48000,3.6
172838,48000,3.6
172853,48000,3.6
172860,48000,3.6
172836,48000,3.6
172841,48000,3.6
172866,48000,3.6
172836,48000,3.6
172846,48000,3.6
172835,48000,3.6
172832,48000,3.6
172851,48000,3.6
172833,48000,3.6
172837,48000,3.6
172843,48000,3.6
172822,48000,3.6
172820,48000,3.6
172875,48000,3.6
172823,48000,3.6
172841,48000,3.6
172840,48000,3.6
172839,48000,3.6
172847,48000,3.6
172854,48000,3.6
172836,48000,3.6
172819,48000,3.6
172870,48000,3.6
172834,48000,3.6
172864,48000,3.6
172835,48000,3.6
172866,48000,3.6
172861,48000,3.6
172831,48000,3.6
172844,48000,3.6
172828,48000,3.6
172821,48000,3.6
172850,48000,3.6
172816,48000,3.6
172848,48000,3.6
172833,48000,3.6
172825,48000,3.6
172845,48000,3.6
172867,48000,3.6
172835,48000,3.6
172833,48000,3.6
172847,48000,3.6
172839,48000,3.6
172858,48000,3.6
172823,48000,3.6
172853,48000,3.6
172836,48000,3.6
172817,48000,3.6
172845,48000,3.6
172847,48000,3.6
172837,48000,3.6
172812,48000,3.6
172835,48000,3.6
172811,48000,3.6
172841,48000,3.6
172825,48000,3.6
172855,48000,3.6
172857,48000,3.6
172832,48000,3.6
172826,48000,3.6
172826,48000,3.6
172833,48000,3.6
172849,48000,3.6
172828,48000,3.6
172827,48000,3.6

