134424,48000,2.8
134450,48000,2.8
134435,48000,2.8
134440,48000,2.8
134426,48000,2.8
134449,48000,2.8
134442,48000,2.8
134446,48000,2.8
134441,48000,2.8
134420,48000,2.8
134460,48000,2.8
134423,48000,2.8
134432,48000,2.8
134425,48000,2.8
134452,48000,2.8
134439,48000,2.8
134415,48000,2.8
134445,48000,2.8
134424,48000,2.8
134424,48000,2.8
134430,48000,2.8
134424,48000,2.8
134430,48000,2.8
134454,48000,2.8
134447,48000,2.8
134455,48000,2.8
134438,48000,2.8
134440,48000,2.8
134429,48000,2.8
134426,48000,2.8
134432,48000,2.8
134448,48000,2.8
134436,48000,2.8
134461,48000,2.8
134455,48000,2.8
134436,48000,2.8
134438,48000,2.8
134461,48000,2.8
134434,48000,2.8
134453,48000,2.8
134437,48000,2.8
134431,48000,2.8
134450,48000,2.8
134431,48000,2.8
134432,48000,2.8
134438,48000,2.8
134426,48000,2.8
134423,48000,2.8
134470,48000,2.8
134422,48000,2.8
134447,48000,2.8
134436,48000,2.8
134434,48000,2.8
134427,48000,2.8
134451,48000,2.8
134445,48000,2.8
134423,48000,2.8
134452,48000,2.8
134435,48000,2.8
134466,48000,2.8
134436,48000,2.8
134472,48000,2.8
134461,48000,2.8
134428,48000,2.8
134441,48000,2.8
134432,48000,2.8
134417,48000,2.8
134457,48000,2.8
134416,48000,2.8
134445,48000,2.8
134434,48000,2.8
134428,48000,2.8
134448,48000,2.8
134466,48000,2.8
134438,48000,2.8
134433,48000,2.8
134444,48000,2.8
134437,48000,2.8
134458,48000,2.8
134423,48000,2.8
134450,48000,2.8
134437,48000,2.8
134413,48000,2.8
134446,48000,2.8
134449,48000,2.8
134434,48000,2.8
134414,48000,2.8
134428,48000,2.8
134411,48000,2.8
134443,48000,2.8
134429,48000,2.8
134456,48000,2.8
134456,48000,2.8
134432,48000,2.8
134430,48000,2.8
134431,48000,2.8
134430,48000,2.8
134442,48000,2.8
134430,48000,2.8
134427,48000,2.8

