115221,48000,2.4
115239,48000,2.4
115234,48000,2.4
115235,48000,2.4
115226,48000,2.4
115249,48000,2.4
115240,48000,2.4
115248,48000,2.4
115248,48000,2.4
115221,48000,2.4
115262,48000,2.4
115223,48000,2.4
115227,48000,2.4
115224,48000,2.4
115251,48000,2.4
115240,48000,2.4
115218,48000,2.4
115250,48000,2.4
115222,48000,2.4
115225,48000,2.4
115236,48000,2.4
115226,48000,2.4
115233,48000,2.4
115250,48000,2.4
115240,48000,2.4
115259,48000,2.4
115239,48000,2.4
115244,48000,2.4
115228,48000,2.4
115231,48000,2.4
115229,48000,2.4
115252,48000,2.4
115238,48000,2.4
115256,48000,2.4
115253,48000,2.4
115233,48000,2.4
115239,48000,2.4
115266,48000,2.4
115235,48000,2.4
115247,48000,2.4
115237,48000,2.4
115230,48000,2.4
115250,48000,2.4
115227,48000,2.4
115232,48000,2.4
115245,48000,2.4
115223,48000,2.4
115216,48000,2.4
115269,48000,2.4
115225,48000,2.4
115242,48000,2.4
115235,48000,2.4
115240,48000,2.4
115231,48000,2.4
115249,48000,2.4
115236,48000,2.4
115223,48000,2.4
115258,48000,2.4
115235,48000,2.4
115271,48000,2.4
115231,48000,2.4
115266,48000,2.4
115265,48000,2.4
115233,48000,2.4
115250,48000,2.4
115229,48000,2.4
115218,48000,2.4
115257,48000,2.4
115215,48000,2.4
115247,48000,2.4
115232,48000,2.4
115226,48000,2.4
115251,48000,2.4
115264,48000,2.4
115234,48000,2.4
115233,48000,2.4
115247,48000,2.4
115239,48000,2.4
115256,48000,2.4
115223,48000,2.4
115250,48000,2.4
115243,48000,2.4
115218,48000,2.4
115248,48000,2.4
115244,48000,2.4
115234,48000,2.4
115210,48000,2.4
115229,48000,2.4
115212,48000,2.4
115241,48000,2.4
115223,48000,2.4
115253,48000,2.4
115256,48000,2.4
115236,48000,2.4
115229,48000,2.4
115230,48000,2.4
115230,48000,2.4
115245,48000,2.4
115230,48000,2.4
115228,48000,2.4

