

Data analysis for each instance 
AVG,MED,MAX,MIN
0.942,0.942,0.942,0.942,
0.985,0.985,0.985,0.985,
0.998,0.998,0.998,0.998,
0.979,0.979,0.979,0.979,
0.98,0.98,0.98,0.98,
0.987,0.987,0.987,0.987,
0.99,0.99,0.99,0.99,
0.915,0.915,0.915,0.915,
0.986,0.986,0.986,0.986,
0.998,0.998,0.998,0.998,
0.854,0.854,0.854,0.854,
0.999,0.999,0.999,0.999,
0.914,0.914,0.914,0.914,
1,1,1,1,
0.962,0.962,0.962,0.962,
1,1,1,1,
0.999,0.999,0.999,0.999,
1,1,1,1,
0.92,0.92,0.92,0.92,
0.983,0.983,0.983,0.983,
0.911,0.911,0.911,0.911,
0.975,0.975,0.975,0.975,
0.977,0.977,0.977,0.977,
0.945,0.945,0.945,0.945,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.947,0.947,0.947,0.947,
0.995,0.995,0.995,0.995,
0.912,0.912,0.912,0.912,
1,1,1,1,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.928,0.928,0.928,0.928,
0.926,0.926,0.926,0.926,
1,1,1,1,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.944,0.944,0.944,0.944,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.918,0.918,0.918,0.918,
1,1,1,1,
0.998,0.998,0.998,0.998,
0.986,0.986,0.986,0.986,
0.986,0.986,0.986,0.986,
1,1,1,1,
0.955,0.955,0.955,0.955,
0.935,0.935,0.935,0.935,
0.979,0.979,0.979,0.979,
1,1,1,1,
0.916,0.916,0.916,0.916,
0.914,0.914,0.914,0.914,
0.925,0.925,0.925,0.925,
0.983,0.983,0.983,0.983,
0.915,0.915,0.915,0.915,
1,1,1,1,
1,1,1,1,
0.986,0.986,0.986,0.986,
0.964,0.964,0.964,0.964,
0.968,0.968,0.968,0.968,
0.967,0.967,0.967,0.967,


0.971,0.971,0.971,0.971,
0.958,0.958,0.958,0.958,
0.959,0.959,0.959,0.959,
0.97,0.97,0.97,0.97,
0.9,0.9,0.9,0.9,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.946,0.946,0.946,0.946,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.974,0.974,0.974,0.974,
0.986,0.986,0.986,0.986,
0.943,0.943,0.943,0.943,
0.959,0.959,0.959,0.959,
0.964,0.964,0.964,0.964,
0.986,0.986,0.986,0.986,
0.982,0.982,0.982,0.982,
0.995,0.995,0.995,0.995,
0.982,0.982,0.982,0.982,
0.966,0.966,0.966,0.966,
0.979,0.979,0.979,0.979,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.983,0.983,0.983,0.983,
0.971,0.971,0.971,0.971,
0.949,0.949,0.949,0.949,
0.975,0.975,0.975,0.975,
0.932,0.932,0.932,0.932,
0.941,0.941,0.941,0.941,
0.889,0.889,0.889,0.889,
0.974,0.974,0.974,0.974,
0.957,0.957,0.957,0.957,
0.98,0.98,0.98,0.98,
0.922,0.922,0.922,0.922,
0.918,0.918,0.918,0.918,
0.961,0.961,0.961,0.961,
0.973,0.973,0.973,0.973,
0.987,0.987,0.987,0.987,
1,1,1,1,
0.941,0.941,0.941,0.941,
0.983,0.983,0.983,0.983,
0.988,0.988,0.988,0.988,
0.965,0.965,0.965,0.965,
1,1,1,1,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.934,0.934,0.934,0.934,
0.973,0.973,0.973,0.973,
1,1,1,1,
1,1,1,1,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.937,0.937,0.937,0.937,
0.946,0.946,0.946,0.946,
1,1,1,1,
0.997,0.997,0.997,0.997,
0.956,0.956,0.956,0.956,
0.945,0.945,0.945,0.945,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.896,0.896,0.896,0.896,
0.95,0.95,0.95,0.95,
0.948,0.948,0.948,0.948,
0.962,0.962,0.962,0.962,
0.922,0.922,0.922,0.922,
0.991,0.991,0.991,0.991,
0.989,0.989,0.989,0.989,
0.95,0.95,0.95,0.95,
0.978,0.978,0.978,0.978,
0.988,0.988,0.988,0.988,
0.918,0.918,0.918,0.918,
0.914,0.914,0.914,0.914,
0.975,0.975,0.975,0.975,
0.943,0.943,0.943,0.943,
0.948,0.948,0.948,0.948,
0.912,0.912,0.912,0.912,
0.965,0.965,0.965,0.965,
0.918,0.918,0.918,0.918,
0.898,0.898,0.898,0.898,
0.987,0.987,0.987,0.987,
0.995,0.995,0.995,0.995,
0.974,0.974,0.974,0.974,
0.982,0.982,0.982,0.982,
0.98,0.98,0.98,0.98,
1,1,1,1,
1,1,1,1,
0.931,0.931,0.931,0.931,
0.866,0.866,0.866,0.866,
1,1,1,1,
0.865,0.865,0.865,0.865,
0.928,0.928,0.928,0.928,
0.971,0.971,0.971,0.971,
0.927,0.927,0.927,0.927,
0.941,0.941,0.941,0.941,
0.978,0.978,0.978,0.978,
0.948,0.948,0.948,0.948,
0.943,0.943,0.943,0.943,
1,1,1,1,
1,1,1,1,


0.983,0.983,0.983,0.983,
0.917,0.917,0.917,0.917,
1,1,1,1,
1,1,1,1,
0.958,0.958,0.958,0.958,
0.943,0.943,0.943,0.943,
1,1,1,1,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.944,0.944,0.944,0.944,
1,1,1,1,
0.945,0.945,0.945,0.945,
1,1,1,1,
0.978,0.978,0.978,0.978,
0.919,0.919,0.919,0.919,
1,1,1,1,
0.992,0.992,0.992,0.992,
0.977,0.977,0.977,0.977,
0.941,0.941,0.941,0.941,
0.995,0.995,0.995,0.995,
1,1,1,1,
0.922,0.922,0.922,0.922,
0.943,0.943,0.943,0.943,
0.98,0.98,0.98,0.98,
0.96,0.96,0.96,0.96,
0.985,0.985,0.985,0.985,
1,1,1,1,
0.946,0.946,0.946,0.946,
0.912,0.912,0.912,0.912,
1,1,1,1,
0.968,0.968,0.968,0.968,
0.998,0.998,0.998,0.998,
0.951,0.951,0.951,0.951,
0.992,0.992,0.992,0.992,
0.927,0.927,0.927,0.927,
0.987,0.987,0.987,0.987,
0.967,0.967,0.967,0.967,
0.934,0.934,0.934,0.934,
0.966,0.966,0.966,0.966,
1,1,1,1,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.98,0.98,0.98,0.98,
1,1,1,1,
0.994,0.994,0.994,0.994,
0.921,0.921,0.921,0.921,
0.983,0.983,0.983,0.983,
0.989,0.989,0.989,0.989,
0.854,0.854,0.854,0.854,
0.991,0.991,0.991,0.991,
0.912,0.912,0.912,0.912,
1,1,1,1,
0.957,0.957,0.957,0.957,
0.986,0.986,0.986,0.986,
0.974,0.974,0.974,0.974,
1,1,1,1,
0.957,0.957,0.957,0.957,
0.973,0.973,0.973,0.973,
0.966,0.966,0.966,0.966,
1,1,1,1,
0.925,0.925,0.925,0.925,
0.957,0.957,0.957,0.957,
0.979,0.979,0.979,0.979,
0.983,0.983,0.983,0.983,
0.953,0.953,0.953,0.953,
0.995,0.995,0.995,0.995,
1,1,1,1,
0.998,0.998,0.998,0.998,
0.998,0.998,0.998,0.998,
0.995,0.995,0.995,0.995,
0.933,0.933,0.933,0.933,
0.934,0.934,0.934,0.934,
0.98,0.98,0.98,0.98,
0.992,0.992,0.992,0.992,
0.942,0.942,0.942,0.942,
1,1,1,1,
0.992,0.992,0.992,0.992,
0.931,0.931,0.931,0.931,
0.92,0.92,0.92,0.92,
0.976,0.976,0.976,0.976,
0.998,0.998,0.998,0.998,
0.988,0.988,0.988,0.988,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.965,0.965,0.965,0.965,
0.933,0.933,0.933,0.933,
1,1,1,1,
0.935,0.935,0.935,0.935,
0.977,0.977,0.977,0.977,
0.998,0.998,0.998,0.998,
1,1,1,1,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.95,0.95,0.95,0.95,
0.996,0.996,0.996,0.996,
0.991,0.991,0.991,0.991,
0.969,0.969,0.969,0.969,
0.978,0.978,0.978,0.978,
0.966,0.966,0.966,0.966,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.957,0.962,1,0.866,
MEDs,0.957,0.962,1,0.866,
MEDs,0.957,0.962,1,0.866,
MEDs,0.957,0.962,1,0.866,


AVGs,0.979,0.986,1,0.86,
MEDs,0.979,0.986,1,0.86,
MEDs,0.979,0.986,1,0.86,
MEDs,0.979,0.986,1,0.86,


AVGs,0.964,0.975,1,0.854,
MEDs,0.964,0.975,1,0.854,
MEDs,0.964,0.975,1,0.854,
MEDs,0.964,0.975,1,0.854,


AVGs,0.971,0.986,1,0.854,
MEDs,0.971,0.986,1,0.854,
MEDs,0.971,0.986,1,0.854,
MEDs,0.971,0.986,1,0.854,


AVGs,0.963,0.971,1,0.865,
MEDs,0.963,0.971,1,0.865,
MEDs,0.963,0.971,1,0.865,
MEDs,0.963,0.971,1,0.865,


AVGs,0.972,0.98,1,0.854,
MEDs,0.972,0.98,1,0.854,
MEDs,0.972,0.98,1,0.854,
MEDs,0.972,0.98,1,0.854,



