153624,48000,3.2
153646,48000,3.2
153639,48000,3.2
153639,48000,3.2
153626,48000,3.2
153660,48000,3.2
153642,48000,3.2
153647,48000,3.2
153641,48000,3.2
153626,48000,3.2
153656,48000,3.2
153621,48000,3.2
153630,48000,3.2
153627,48000,3.2
153651,48000,3.2
153646,48000,3.2
153617,48000,3.2
153641,48000,3.2
153625,48000,3.2
153628,48000,3.2
153637,48000,3.2
153623,48000,3.2
153632,48000,3.2
153647,48000,3.2
153647,48000,3.2
153648,48000,3.2
153634,48000,3.2
153641,48000,3.2
153632,48000,3.2
153624,48000,3.2
153626,48000,3.2
153639,48000,3.2
153637,48000,3.2
153658,48000,3.2
153654,48000,3.2
153629,48000,3.2
153645,48000,3.2
153657,48000,3.2
153638,48000,3.2
153642,48000,3.2
153636,48000,3.2
153630,48000,3.2
153650,48000,3.2
153628,48000,3.2
153635,48000,3.2
153640,48000,3.2
153626,48000,3.2
153621,48000,3.2
153675,48000,3.2
153621,48000,3.2
153642,48000,3.2
153636,48000,3.2
153641,48000,3.2
153629,48000,3.2
153649,48000,3.2
153633,48000,3.2
153621,48000,3.2
153653,48000,3.2
153639,48000,3.2
153662,48000,3.2
153641,48000,3.2
153666,48000,3.2
153661,48000,3.2
153632,48000,3.2
153639,48000,3.2
153627,48000,3.2
153621,48000,3.2
153655,48000,3.2
153613,48000,3.2
153650,48000,3.2
153632,48000,3.2
153628,48000,3.2
153644,48000,3.2
153665,48000,3.2
153644,48000,3.2
153635,48000,3.2
153630,48000,3.2
153636,48000,3.2
153654,48000,3.2
153621,48000,3.2
153653,48000,3.2
153640,48000,3.2
153617,48000,3.2
153644,48000,3.2
153643,48000,3.2
153638,48000,3.2
153612,48000,3.2
153629,48000,3.2
153612,48000,3.2
153639,48000,3.2
153629,48000,3.2
153646,48000,3.2
153650,48000,3.2
153628,48000,3.2
153630,48000,3.2
153630,48000,3.2
153634,48000,3.2
153644,48000,3.2
153626,48000,3.2
153630,48000,3.2

