

Data analysis for each instance 
AVG,MED,MAX,MIN
0,0,0,0,
0.135,0.135,0.135,0.135,
0.115,0.115,0.115,0.115,
0.368,0.344,0.422,0.272,
0.394,0.373,0.439,0.353,
0.353,0.37,0.37,0.334,
0,0,0,0,
0.196,0.196,0.196,0.196,
0.286,0.286,0.286,0.286,
0.322,0.322,0.322,0.322,
0.195,0.195,0.195,0.195,
0.231,0.231,0.231,0.231,
0.233,0.233,0.233,0.233,
0.275,0.275,0.275,0.275,
0.239,0.239,0.239,0.239,
0.239,0.239,0.239,0.239,
0,0,0,0,
0.202,0.202,0.202,0.202,
0.223,0.223,0.223,0.223,
0.262,0.262,0.262,0.262,
0.333,0.339,0.339,0.192,
0.223,0.223,0.223,0.223,
0,0,0,0,
0.173,0.173,0.173,0.173,
0.278,0.278,0.278,0.278,
0.179,0.179,0.179,0.179,
0.248,0.248,0.248,0.248,
0.191,0.191,0.191,0.191,
0.184,0.184,0.184,0.184,
0.291,0.287,0.381,0.287,
0.412,0.43,0.43,0.388,
0.312,0.312,0.312,0.312,
0.246,0.246,0.246,0.246,
0.109,0.109,0.109,0.109,
0.154,0.154,0.154,0.154,
0.085,0.085,0.085,0.085,
0.066,0.066,0.066,0.066,
0.06,0.06,0.06,0.06,
0.201,0.197,0.303,0.197,
0.348,0.348,0.348,0.348,
0.213,0.213,0.213,0.213,
0.309,0.362,0.362,0.251,
0.273,0.273,0.278,0.273,
0.232,0.232,0.232,0.232,
0.169,0.169,0.169,0.169,
0.159,0.159,0.159,0.159,
0.413,0.41,0.416,0.41,
0.389,0.392,0.392,0.289,
0.29,0.29,0.29,0.29,
0.309,0.316,0.316,0.261,
0.279,0.279,0.279,0.279,
0.271,0.271,0.271,0.271,
0.471,0.472,0.479,0.442,
0.212,0.212,0.212,0.212,
0.327,0.327,0.327,0.327,
0.22,0.22,0.22,0.22,
0.41,0.41,0.41,0.41,
0.187,0.187,0.187,0.187,
0.214,0.214,0.214,0.214,
0.415,0.419,0.433,0.322,
0.179,0.179,0.179,0.179,
0.215,0.215,0.215,0.215,
0.12,0.12,0.12,0.12,
0.287,0.287,0.287,0.287,
0,0,0,0,
0.253,0.253,0.253,0.253,
0.18,0.18,0.18,0.18,
0.45,0.442,0.475,0.315,
0.322,0.322,0.322,0.322,
0.246,0.246,0.246,0.246,
0.342,0.341,0.356,0.301,
0,0,0,0,
0.202,0.202,0.202,0.202,
0.006,0.006,0.006,0.006,
0.339,0.339,0.339,0.339,
0.338,0.348,0.37,0.233,
0.187,0.187,0.187,0.187,
0.023,0.023,0.023,0.023,
0.423,0.428,0.451,0.355,
0.262,0.267,0.287,0.256,
0,0,0,0,
0.195,0.195,0.195,0.195,
0.158,0.158,0.158,0.158,
0.268,0.268,0.268,0.268,
0.456,0.459,0.46,0.385,
0.183,0.183,0.183,0.183,
0.224,0.224,0.224,0.224,
0.206,0.206,0.206,0.206,
0.154,0.154,0.154,0.154,
0.178,0.178,0.178,0.178,
0.274,0.273,0.297,0.262,
0.252,0.252,0.252,0.252,
0.132,0.132,0.132,0.132,
0.343,0.343,0.343,0.343,
0.256,0.256,0.256,0.256,
0.191,0.191,0.191,0.191,
0.274,0.261,0.289,0.261,
0.301,0.301,0.301,0.301,
0.39,0.39,0.39,0.39,
0.287,0.287,0.287,0.287,
0,0,0,0,
0.24,0.24,0.24,0.24,
0,0,0,0,
0.172,0.172,0.172,0.172,
0.255,0.255,0.276,0.255,
0.192,0.192,0.192,0.192,
0.408,0.408,0.416,0.342,
0.216,0.216,0.216,0.216,
0.329,0.329,0.351,0.329,
0.223,0.223,0.223,0.223,
0.22,0.22,0.22,0.22,
0.269,0.269,0.269,0.269,
0.31,0.31,0.31,0.31,
0.124,0.124,0.124,0.124,
0.061,0.062,0.062,0,
0.323,0.323,0.323,0.308,
0.338,0.338,0.338,0.338,
0.383,0.394,0.394,0.161,
0.129,0.129,0.129,0.129,
0.34,0.34,0.34,0.34,
0.287,0.287,0.287,0.287,
0.122,0.122,0.122,0.122,
0.158,0.158,0.158,0.158,
0.154,0.154,0.154,0.154,
0.475,0.478,0.484,0.414,
0.378,0.378,0.38,0.36,
0.273,0.273,0.273,0.273,
0.313,0.319,0.319,0.305,
0.145,0.145,0.145,0.145,
0.222,0.223,0.227,0.204,
0,0,0,0,
0,0,0,0,
0.313,0.313,0.313,0.313,
0.1,0.1,0.1,0.1,
0.162,0.162,0.162,0.162,
0.207,0.207,0.207,0.207,
0.275,0.275,0.275,0.275,
0.229,0.229,0.229,0.229,
0.266,0.266,0.266,0.266,
0.405,0.411,0.444,0.2,
0.116,0.116,0.116,0.116,
0.215,0.215,0.215,0.215,
0.101,0.101,0.101,0.101,
0.222,0.22,0.332,0.22,
0.24,0.24,0.24,0.24,
0.232,0.232,0.232,0.232,
0.318,0.318,0.318,0.318,
0.333,0.333,0.333,0.333,
0.367,0.367,0.367,0.367,
0.172,0.172,0.172,0.172,
0.186,0.186,0.186,0.186,
0,0,0,0,
0.295,0.295,0.295,0.295,
0.201,0.201,0.201,0.201,
0.35,0.29,0.442,0.221,
0.18,0.18,0.18,0.18,
0.458,0.462,0.475,0.452,
0.225,0.225,0.225,0.225,
0.062,0.062,0.062,0.062,
0.407,0.404,0.417,0.352,
0.242,0.242,0.242,0.242,
0.401,0.39,0.421,0.314,
0.361,0.361,0.361,0.361,
0.303,0.301,0.334,0.271,
0,0,0,0,
0.158,0.158,0.158,0.158,
0.266,0.266,0.266,0.266,
0.128,0.128,0.128,0.128,
0.164,0.164,0.164,0.164,
0.324,0.303,0.366,0.265,
0.238,0.238,0.238,0.238,
0.022,0.022,0.022,0.022,
0.307,0.307,0.307,0.307,
0.201,0.201,0.201,0.201,
0.257,0.257,0.257,0.257,
0.2,0.2,0.2,0.2,
0.167,0.167,0.167,0.167,
0.4,0.414,0.429,0.341,
0.174,0.171,0.317,0.171,
0.19,0.19,0.19,0.19,
0.417,0.396,0.442,0.331,
0.401,0.406,0.433,0.157,
0.426,0.435,0.444,0.352,
0.31,0.33,0.355,0.284,
0.372,0.393,0.4,0.255,
0.396,0.4,0.4,0.283,
0.523,0.522,0.537,0.381,
0.417,0.421,0.422,0.301,
0.404,0.397,0.414,0.343,
0.38,0.381,0.438,0.33,
0.469,0.465,0.483,0.264,
0.413,0.406,0.425,0.301,
0.422,0.436,0.436,0.248,
0.375,0.367,0.4,0.18,
0.427,0.41,0.452,0.321,
0.391,0.407,0.436,0.331,
0.441,0.415,0.498,0.254,
0.364,0.371,0.386,0.104,
0,0,0,0,
0.391,0.381,0.413,0.174,
0.119,0.119,0.119,0.119,
0.115,0.115,0.115,0.115,
0.383,0.389,0.391,0.215,
0.309,0.311,0.314,0.146,
0.442,0.446,0.446,0.265,
0.374,0.341,0.417,0.25,
0.382,0.38,0.44,0.178,
0.357,0.319,0.41,0.206,
0.376,0.396,0.421,0.288,
0.422,0.438,0.465,0.123,
0.39,0.375,0.424,0.307,
0.46,0.473,0.485,0.271,
0.36,0.351,0.394,0.107,
0.365,0.376,0.392,0.204,
0.349,0.332,0.375,0.271,
0.352,0.344,0.366,0.305,
0.398,0.4,0.403,0.319,
0.355,0.34,0.445,0.205,
0.321,0.328,0.33,0.255,
0.473,0.46,0.491,0.397,
0.373,0.418,0.429,0.294,
0,0,0,0,
0.246,0.26,0.307,0.133,
0.408,0.422,0.428,0.182,
0.301,0.321,0.427,0.26,
0.472,0.476,0.478,0.295,
0.391,0.415,0.454,0.245,
0.357,0.341,0.378,0.275,
0.402,0.397,0.41,0.349,
0.369,0.362,0.397,0.187,
0.344,0.353,0.397,0.25,
0.383,0.366,0.404,0.337,
0.357,0.364,0.383,0.189,
0.289,0.272,0.412,0.15,
0.411,0.416,0.429,0.286,
0.354,0.38,0.394,0.131,
0.337,0.342,0.351,0.164,
0.38,0.348,0.45,0.26,
0.406,0.404,0.435,0.328,
0.44,0.445,0.448,0.281,
0.133,0.133,0.133,0.133,
0.453,0.45,0.463,0.296,
0.029,0.029,0.029,0.029,
0.323,0.325,0.355,0.185,
0.412,0.413,0.419,0.243,
0.334,0.351,0.423,0.124,
0.384,0.39,0.425,0.149,
0.268,0.305,0.352,0.135,
0.49,0.491,0.506,0.248,
0.352,0.351,0.372,0.201,
0.337,0.341,0.369,0.253,
0.383,0.386,0.386,0.256,
0.359,0.359,0.361,0.335,
0.491,0.507,0.508,0.259,
0.403,0.392,0.422,0.286,
0.37,0.357,0.397,0.244,
0.528,0.543,0.543,0.289,
0.351,0.334,0.376,0.211,
0.375,0.379,0.46,0.25,
0.428,0.391,0.475,0.342,
0.368,0.4,0.407,0.17,
0.396,0.389,0.429,0.249,
0.507,0.51,0.51,0.366,
0.442,0.453,0.456,0.223,
0.069,0.069,0.069,0.069,
0.43,0.425,0.454,0.205,
0.366,0.342,0.42,0.224,
0.192,0.192,0.192,0.192,
0.363,0.372,0.382,0.168,
0.381,0.382,0.384,0.323,
0.315,0.315,0.35,0.052,
0.404,0.407,0.413,0.223,
0.378,0.347,0.415,0.29,
0.406,0.383,0.438,0.264,
0.414,0.428,0.466,0.281,
0.299,0.331,0.345,0.25,
0.474,0.477,0.481,0.311,
0.402,0.4,0.411,0.243,
0.113,0.113,0.113,0.113,
0.35,0.35,0.364,0.15,
0.327,0.311,0.352,0.194,
0.337,0.35,0.385,0.104,
0.107,0.107,0.107,0.107,
0.347,0.326,0.385,0.217,
0.333,0.321,0.361,0.247,
0.15,0.15,0.15,0.15,
0.368,0.373,0.379,0.21,
0.425,0.437,0.442,0.148,
0.298,0.291,0.355,0.153,
0.074,0.074,0.074,0.074,
0.536,0.54,0.541,0.338,
0.391,0.393,0.398,0.324,
0.466,0.466,0.471,0.398,
0.303,0.284,0.329,0.224,
0.205,0.205,0.205,0.205,
0.332,0.358,0.366,0.182,
0.416,0.419,0.424,0.267,
0.401,0.399,0.427,0.119,
0.328,0.339,0.386,0.304,
0.299,0.321,0.365,0.17,
0.347,0.357,0.363,0.222,
0,0,0,0,
0.361,0.413,0.434,0.234,
0.405,0.409,0.412,0.201,
0.371,0.368,0.4,0.287,
0.312,0.314,0.339,0.189,
0.373,0.353,0.403,0.159,
0.482,0.528,0.53,0.416,
0.444,0.436,0.477,0.273,
0.47,0.479,0.479,0.25,
0.358,0.34,0.413,0.251,
0.419,0.422,0.435,0.274,
0.376,0.401,0.405,0.307,
0.417,0.43,0.433,0.168,
0.321,0.331,0.372,0.221,
0.441,0.42,0.482,0.271,
0.443,0.461,0.465,0.272,
0.146,0.146,0.146,0.146,
0.358,0.363,0.381,0.273,
0.326,0.336,0.396,0.228,
0.461,0.481,0.481,0.214,
0.35,0.376,0.399,0.217,
0.388,0.39,0.39,0.285,
0.159,0.159,0.159,0.159,
0.322,0.294,0.395,0.216,
0.375,0.371,0.407,0.174,
0.35,0.347,0.357,0.306,
0.021,0.021,0.021,0.021,
0.436,0.487,0.511,0.195,
0.381,0.358,0.488,0.147,
0.364,0.382,0.422,0.257,
0.394,0.385,0.418,0.29,
0.385,0.402,0.431,0.215,
0.329,0.349,0.377,0.137,
0.053,0.053,0.053,0.053,
0.392,0.36,0.434,0.185,
0.379,0.375,0.393,0.242,
0.416,0.414,0.471,0.332,
0.49,0.492,0.493,0.39,
0.341,0.344,0.344,0.243,
0.201,0.201,0.201,0.201,
0.418,0.42,0.443,0.217,
0.391,0.397,0.402,0.219,
0.306,0.307,0.326,0.221,
0.078,0.078,0.078,0.078,
0.442,0.444,0.456,0.344,
0.408,0.419,0.428,0.27,
0.159,0.159,0.159,0.159,
0.425,0.428,0.438,0.28,
0.399,0.366,0.447,0.194,
0.074,0.074,0.074,0.074,
0.402,0.403,0.419,0.325,
0.432,0.437,0.437,0.214,
0.358,0.357,0.362,0.296,
0.164,0.164,0.164,0.164,
0.367,0.376,0.386,0.21,
0.079,0.079,0.079,0.079,
0.294,0.3,0.363,0.193,
0.431,0.43,0.437,0.291,
0.347,0.383,0.44,0.142,
0.377,0.374,0.392,0.205,
0.361,0.318,0.422,0.152,
0.37,0.408,0.412,0.29,
0.192,0.192,0.192,0.192,
0.418,0.424,0.432,0.24,
0.348,0.342,0.381,0.268,
0.394,0.342,0.451,0.338,
0.463,0.463,0.468,0.366,
0.104,0.104,0.104,0.104,
0.394,0.385,0.413,0.21,
0.41,0.424,0.453,0.261,
0.102,0.102,0.102,0.102,
0.241,0.241,0.241,0.241,
0.27,0.27,0.283,0.27,
0.291,0.29,0.358,0.29,
0.29,0.302,0.311,0.238,
0.201,0.201,0.201,0.201,
0.259,0.259,0.259,0.259,
0.182,0.182,0.182,0.182,
0.245,0.245,0.245,0.245,
0.065,0.065,0.065,0.065,
0.311,0.311,0.311,0.311,
0.284,0.284,0.284,0.284,
0.167,0.167,0.167,0.167,
0.271,0.271,0.271,0.271,
0.178,0.178,0.178,0.178,
0,0,0,0,
0.221,0.221,0.221,0.221,
0.32,0.31,0.353,0.06,
0.292,0.292,0.301,0.292,
0.191,0.191,0.191,0.191,
0.393,0.404,0.432,0.305,
0.378,0.381,0.396,0.147,
0.422,0.431,0.433,0.302,
0.172,0.172,0.172,0.172,
0.341,0.362,0.372,0.309,
0.28,0.28,0.28,0.28,
0.32,0.32,0.32,0.32,
0.318,0.299,0.341,0.297,
0.272,0.272,0.272,0.272,
0.239,0.239,0.239,0.239,
0,0,0,0,
0.389,0.391,0.463,0.317,
0.201,0.201,0.201,0.201,
0.467,0.456,0.484,0.367,
0.414,0.418,0.433,0.272,
0.313,0.311,0.316,0.298,
0.354,0.34,0.398,0.108,
0.43,0.434,0.442,0.317,
0.392,0.369,0.472,0.133,
0.127,0.127,0.127,0.127,
0.416,0.417,0.427,0.342,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.277,0.292,0.536,0,
MEDs,0.278,0.291,0.543,0,
MAXs,0.293,0.311,0.543,0,
MINs,0.22,0.224,0.454,0,



