

Data analysis for each instance 
AVG,MED,MAX,MIN
0.999,0.999,0.999,0.999,
0.945,0.945,0.945,0.945,
0.997,0.997,0.997,0.997,
0.946,0.946,0.946,0.946,
0.981,0.981,0.981,0.981,
0.969,0.969,0.969,0.969,
0.962,0.962,0.962,0.962,
0.992,0.992,0.992,0.992,
0.932,0.932,0.932,0.932,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.974,0.974,0.974,0.974,
0.977,0.977,0.977,0.977,
0.931,0.931,0.931,0.931,
0.956,0.956,0.956,0.956,
0.941,0.941,0.941,0.941,
1,1,1,1,
0.936,0.936,0.936,0.936,
1,1,1,1,
0.996,0.996,0.996,0.996,
0.969,0.969,0.969,0.969,
1,1,1,1,
0.961,0.961,0.961,0.961,
0.982,0.982,0.982,0.982,
0.971,0.971,0.971,0.971,
0.993,0.993,0.993,0.993,
0.978,0.978,0.978,0.978,
0.981,0.981,0.981,0.981,
0.962,0.962,0.962,0.962,
1,1,1,1,
0.982,0.982,0.982,0.982,
0.907,0.907,0.907,0.907,
0.997,0.997,0.997,0.997,
0.999,0.999,0.999,0.999,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.963,0.963,0.963,0.963,
1,1,1,1,
0.958,0.958,0.958,0.958,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.99,0.99,0.99,0.99,
1,1,1,1,
0.984,0.984,0.984,0.984,
0.991,0.991,0.991,0.991,
1,1,1,1,
0.974,0.974,0.974,0.974,
1,1,1,1,


0.876,0.876,0.876,0.876,
0.975,0.975,0.975,0.975,
0.962,0.962,0.962,0.962,
0.989,0.989,0.989,0.989,
0.939,0.939,0.939,0.939,
0.996,0.996,0.996,0.996,
0.948,0.948,0.948,0.948,
0.938,0.938,0.938,0.938,
0.997,0.997,0.997,0.997,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.973,0.973,0.973,0.973,
1,1,1,1,
0.978,0.978,0.978,0.978,
0.95,0.95,0.95,0.95,
0.972,0.972,0.972,0.972,
0.968,0.968,0.968,0.968,
0.991,0.991,0.991,0.991,
1,1,1,1,
0.954,0.954,0.954,0.954,
0.948,0.948,0.948,0.948,
0.946,0.946,0.946,0.946,
0.934,0.934,0.934,0.934,
0.953,0.953,0.953,0.953,
0.947,0.947,0.947,0.947,
0.975,0.975,0.975,0.975,
0.957,0.957,0.957,0.957,
0.969,0.969,0.969,0.969,
0.973,0.973,0.973,0.973,
0.951,0.951,0.951,0.951,
0.948,0.948,0.948,0.948,
0.98,0.98,0.98,0.98,
0.909,0.909,0.909,0.909,
0.974,0.974,0.974,0.974,
0.945,0.945,0.945,0.945,
0.994,0.994,0.994,0.994,
0.947,0.947,0.947,0.947,
0.986,0.986,0.986,0.986,
0.987,0.987,0.987,0.987,
0.978,0.978,0.978,0.978,
0.981,0.981,0.981,0.981,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.932,0.932,0.932,0.932,
0.967,0.967,0.967,0.967,
0.947,0.947,0.947,0.947,
0.967,0.967,0.967,0.967,
0.952,0.952,0.952,0.952,
0.968,0.968,0.968,0.968,
0.96,0.96,0.96,0.96,
1,1,1,1,
0.98,0.98,0.98,0.98,
0.996,0.996,0.996,0.996,
0.955,0.955,0.955,0.955,
0.931,0.931,0.931,0.931,
0.966,0.966,0.966,0.966,
0.931,0.931,0.931,0.931,
0.94,0.94,0.94,0.94,
0.952,0.952,0.952,0.952,
0.926,0.926,0.926,0.926,
0.993,0.993,0.993,0.993,
0.936,0.936,0.936,0.936,
0.952,0.952,0.952,0.952,
1,1,1,1,
0.909,0.909,0.909,0.909,
0.992,0.992,0.992,0.992,
0.921,0.921,0.921,0.921,
0.963,0.963,0.963,0.963,
0.926,0.926,0.926,0.926,
0.95,0.95,0.95,0.95,
0.96,0.96,0.96,0.96,
0.911,0.911,0.911,0.911,
0.961,0.961,0.961,0.961,
0.989,0.989,0.989,0.989,
0.978,0.978,0.978,0.978,
0.948,0.948,0.948,0.948,
1,1,1,1,
0.979,0.979,0.979,0.979,
1,1,1,1,
0.984,0.984,0.984,0.984,
0.959,0.959,0.959,0.959,
0.926,0.926,0.926,0.926,
0.904,0.904,0.904,0.904,
0.966,0.966,0.966,0.966,
1,1,1,1,
0.98,0.98,0.98,0.98,
0.912,0.912,0.912,0.912,
0.929,0.929,0.929,0.929,
0.96,0.96,0.96,0.96,
0.945,0.945,0.945,0.945,
0.96,0.96,0.96,0.96,
0.967,0.967,0.967,0.967,
0.883,0.883,0.883,0.883,
0.997,0.997,0.997,0.997,
0.985,0.985,0.985,0.985,
0.946,0.946,0.946,0.946,
0.971,0.971,0.971,0.971,
0.962,0.962,0.962,0.962,
0.981,0.981,0.981,0.981,
0.959,0.959,0.959,0.959,


0.93,0.93,0.93,0.93,
0.963,0.963,0.963,0.963,
0.984,0.984,0.984,0.984,
0.972,0.972,0.972,0.972,
0.942,0.942,0.942,0.942,
0.997,0.997,0.997,0.997,
0.962,0.962,0.962,0.962,
0.946,0.946,0.946,0.946,
0.992,0.992,0.992,0.992,
0.995,0.995,0.995,0.995,
0.992,0.992,0.992,0.992,
0.96,0.96,0.96,0.96,
0.959,0.959,0.959,0.959,
0.999,0.999,0.999,0.999,
0.992,0.992,0.992,0.992,
0.944,0.944,0.944,0.944,
0.968,0.968,0.968,0.968,
0.962,0.962,0.962,0.962,
0.994,0.994,0.994,0.994,
0.969,0.969,0.969,0.969,
1,1,1,1,
1,1,1,1,
0.914,0.914,0.914,0.914,
0.922,0.922,0.922,0.922,
0.983,0.983,0.983,0.983,
0.971,0.971,0.971,0.971,
0.965,0.965,0.965,0.965,
0.982,0.982,0.982,0.982,
0.97,0.97,0.97,0.97,
0.927,0.927,0.927,0.927,
0.965,0.965,0.965,0.965,
0.999,0.999,0.999,0.999,
0.965,0.965,0.965,0.965,
1,1,1,1,
1,1,1,1,
0.992,0.992,0.992,0.992,
0.966,0.966,0.966,0.966,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.984,0.984,0.984,0.984,
0.971,0.971,0.971,0.971,
0.96,0.96,0.96,0.96,
0.968,0.968,0.968,0.968,
0.937,0.937,0.937,0.937,
0.938,0.938,0.938,0.938,
1,1,1,1,
0.968,0.968,0.968,0.968,
0.952,0.952,0.952,0.952,
0.955,0.955,0.955,0.955,
0.95,0.95,0.95,0.95,
0.974,0.974,0.974,0.974,
0.981,0.981,0.981,0.981,
0.968,0.968,0.968,0.968,
0.966,0.966,0.966,0.966,
1,1,1,1,
0.95,0.95,0.95,0.95,
0.969,0.969,0.969,0.969,
0.978,0.978,0.978,0.978,
0.923,0.923,0.923,0.923,
0.952,0.952,0.952,0.952,
0.999,0.999,0.999,0.999,
0.961,0.961,0.961,0.961,
0.969,0.969,0.969,0.969,
0.979,0.979,0.979,0.979,
0.917,0.917,0.917,0.917,
0.996,0.996,0.996,0.996,
1,1,1,1,
0.915,0.915,0.915,0.915,
0.949,0.949,0.949,0.949,
0.985,0.985,0.985,0.985,
0.975,0.975,0.975,0.975,
0.977,0.977,0.977,0.977,
0.974,0.974,0.974,0.974,
1,1,1,1,
0.955,0.955,0.955,0.955,
0.947,0.947,0.947,0.947,
0.999,0.999,0.999,0.999,
1,1,1,1,
0.986,0.986,0.986,0.986,
1,1,1,1,
0.964,0.964,0.964,0.964,
0.97,0.97,0.97,0.97,
0.904,0.904,0.904,0.904,
1,1,1,1,
0.99,0.99,0.99,0.99,
0.999,0.999,0.999,0.999,
0.908,0.908,0.908,0.908,
0.959,0.959,0.959,0.959,
0.956,0.956,0.956,0.956,
0.958,0.958,0.958,0.958,
0.955,0.955,0.955,0.955,
0.98,0.98,0.98,0.98,
0.903,0.903,0.903,0.903,
1,1,1,1,
0.98,0.98,0.98,0.98,
1,1,1,1,
0.974,0.974,0.974,0.974,
0.979,0.979,0.979,0.979,
0.985,0.985,0.985,0.985,
0.966,0.966,0.966,0.966,


0.895,0.895,0.895,0.895,
1,1,1,1,
0.952,0.952,0.952,0.952,
0.98,0.98,0.98,0.98,
0.919,0.919,0.919,0.919,
0.975,0.975,0.975,0.975,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.972,0.972,0.972,0.972,
0.97,0.97,0.97,0.97,
0.968,0.968,0.968,0.968,
0.948,0.948,0.948,0.948,
1,1,1,1,
1,1,1,1,
0.986,0.986,0.986,0.986,
0.958,0.958,0.958,0.958,
0.979,0.979,0.979,0.979,
0.97,0.97,0.97,0.97,
0.951,0.951,0.951,0.951,
1,1,1,1,
0.965,0.965,0.965,0.965,
0.985,0.985,0.985,0.985,
0.96,0.96,0.96,0.96,
0.964,0.964,0.964,0.964,
0.98,0.98,0.98,0.98,
0.952,0.952,0.952,0.952,
0.948,0.948,0.948,0.948,
1,1,1,1,
1,1,1,1,
0.969,0.969,0.969,0.969,
0.99,0.99,0.99,0.99,
0.993,0.993,0.993,0.993,
1,1,1,1,
1,1,1,1,
0.979,0.979,0.979,0.979,
0.959,0.959,0.959,0.959,
0.955,0.955,0.955,0.955,
0.974,0.974,0.974,0.974,
0.962,0.962,0.962,0.962,
0.986,0.986,0.986,0.986,
0.937,0.937,0.937,0.937,
1,1,1,1,
0.949,0.949,0.949,0.949,
1,1,1,1,
1,1,1,1,
0.998,0.998,0.998,0.998,
1,1,1,1,
0.977,0.977,0.977,0.977,
0.935,0.935,0.935,0.935,
1,1,1,1,
1,1,1,1,
0.951,0.951,0.951,0.951,
1,1,1,1,
1,1,1,1,
0.976,0.976,0.976,0.976,
1,1,1,1,
1,1,1,1,
0.956,0.956,0.956,0.956,
1,1,1,1,
1,1,1,1,
0.983,0.983,0.983,0.983,
0.91,0.91,0.91,0.91,
1,1,1,1,
0.927,0.927,0.927,0.927,
0.964,0.964,0.964,0.964,
1,1,1,1,
0.979,0.979,0.979,0.979,
0.951,0.951,0.951,0.951,
0.948,0.948,0.948,0.948,
0.99,0.99,0.99,0.99,
0.985,0.985,0.985,0.985,
1,1,1,1,
1,1,1,1,
0.98,0.98,0.98,0.98,
0.962,0.962,0.962,0.962,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.962,0.962,0.962,0.962,
1,1,1,1,
1,1,1,1,
0.952,0.952,0.952,0.952,
0.978,0.978,0.978,0.978,
0.964,0.964,0.964,0.964,
0.96,0.96,0.96,0.96,
0.903,0.903,0.903,0.903,
1,1,1,1,
0.968,0.968,0.968,0.968,
0.994,0.994,0.994,0.994,
0.974,0.974,0.974,0.974,
1,1,1,1,
0.985,0.985,0.985,0.985,
0.949,0.949,0.949,0.949,
0.982,0.982,0.982,0.982,
1,1,1,1,
0.97,0.97,0.97,0.97,
1,1,1,1,
0.979,0.979,0.979,0.979,


0.925,0.925,0.925,0.925,
0.999,0.999,0.999,0.999,
0.971,0.971,0.971,0.971,
1,1,1,1,
0.942,0.942,0.942,0.942,
1,1,1,1,
0.99,0.99,0.99,0.99,
0.99,0.99,0.99,0.99,
0.981,0.981,0.981,0.981,
0.979,0.979,0.979,0.979,
0.955,0.955,0.955,0.955,
0.992,0.992,0.992,0.992,
0.963,0.963,0.963,0.963,
0.989,0.989,0.989,0.989,
1,1,1,1,
0.953,0.953,0.953,0.953,
0.993,0.993,0.993,0.993,
1,1,1,1,
0.964,0.964,0.964,0.964,
0.956,0.956,0.956,0.956,
0.965,0.965,0.965,0.965,
0.992,0.992,0.992,0.992,
0.977,0.977,0.977,0.977,
0.951,0.951,0.951,0.951,
0.968,0.968,0.968,0.968,
0.996,0.996,0.996,0.996,
0.956,0.956,0.956,0.956,
1,1,1,1,
0.973,0.973,0.973,0.973,
0.931,0.931,0.931,0.931,
0.982,0.982,0.982,0.982,
0.984,0.984,0.984,0.984,
0.981,0.981,0.981,0.981,
0.989,0.989,0.989,0.989,
0.997,0.997,0.997,0.997,
0.991,0.991,0.991,0.991,
0.978,0.978,0.978,0.978,
0.999,0.999,0.999,0.999,
0.954,0.954,0.954,0.954,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.923,0.923,0.923,0.923,
1,1,1,1,
0.967,0.967,0.967,0.967,
0.98,0.98,0.98,0.98,
0.978,0.978,0.978,0.978,
0.968,0.968,0.968,0.968,
0.941,0.941,0.941,0.941,
1,1,1,1,
0.955,0.955,0.955,0.955,
0.971,0.971,0.971,0.971,
1,1,1,1,
0.962,0.962,0.962,0.962,
0.964,0.964,0.964,0.964,
0.952,0.952,0.952,0.952,
0.956,0.956,0.956,0.956,
0.969,0.969,0.969,0.969,
0.96,0.96,0.96,0.96,
0.966,0.966,0.966,0.966,
0.937,0.937,0.937,0.937,
0.986,0.986,0.986,0.986,
0.971,0.971,0.971,0.971,
0.953,0.953,0.953,0.953,
0.979,0.979,0.979,0.979,
1,1,1,1,
0.988,0.988,0.988,0.988,
0.911,0.911,0.911,0.911,
0.941,0.941,0.941,0.941,
0.936,0.936,0.936,0.936,
0.969,0.969,0.969,0.969,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.936,0.936,0.936,0.936,
0.967,0.967,0.967,0.967,
0.95,0.95,0.95,0.95,
0.95,0.95,0.95,0.95,
0.988,0.988,0.988,0.988,
0.962,0.962,0.962,0.962,
0.993,0.993,0.993,0.993,
0.957,0.957,0.957,0.957,
0.96,0.96,0.96,0.96,
0.938,0.938,0.938,0.938,
0.904,0.904,0.904,0.904,
0.951,0.951,0.951,0.951,
0.977,0.977,0.977,0.977,
0.96,0.96,0.96,0.96,
0.909,0.909,0.909,0.909,
0.993,0.993,0.993,0.993,
0.967,0.967,0.967,0.967,
0.937,0.937,0.937,0.937,
1,1,1,1,
0.986,0.986,0.986,0.986,
0.921,0.921,0.921,0.921,
0.96,0.96,0.96,0.96,
0.996,0.996,0.996,0.996,
0.974,0.974,0.974,0.974,
0.977,0.977,0.977,0.977,
0.942,0.942,0.942,0.942,
0.954,0.954,0.954,0.954,
0.974,0.974,0.974,0.974,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.95,0.952,1,0.899,
MEDs,0.95,0.952,1,0.899,
MEDs,0.95,0.952,1,0.899,
MEDs,0.95,0.952,1,0.899,


AVGs,0.979,0.988,1,0.907,
MEDs,0.979,0.988,1,0.907,
MEDs,0.979,0.988,1,0.907,
MEDs,0.979,0.988,1,0.907,


AVGs,0.962,0.962,1,0.876,
MEDs,0.962,0.962,1,0.876,
MEDs,0.962,0.962,1,0.876,
MEDs,0.962,0.962,1,0.876,


AVGs,0.97,0.97,1,0.903,
MEDs,0.97,0.97,1,0.903,
MEDs,0.97,0.97,1,0.903,
MEDs,0.97,0.97,1,0.903,


AVGs,0.977,0.98,1,0.895,
MEDs,0.977,0.98,1,0.895,
MEDs,0.977,0.98,1,0.895,
MEDs,0.977,0.98,1,0.895,


AVGs,0.969,0.97,1,0.904,
MEDs,0.969,0.97,1,0.904,
MEDs,0.969,0.97,1,0.904,
MEDs,0.969,0.97,1,0.904,



